EAPM,PM_PORTION_SECTIONS,BACKFILL_BEDDING_TYPE,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,CONDUCTOR_CODE,NUMBER,,,
EAPM,PM_PORTION_SECTIONS,CREATED_DATE,DATE,,,
EAPM,PM_PORTION_SECTIONS,END_DATE,DATE,,,
EAPM,PM_PORTION_SECTIONS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_PORTION_SECTIONS,LENGTH_QUALIFIER,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,OHEW_CODE,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,OPERATING_TEMPERATURE,NUMBER,,,
EAPM,PM_PORTION_SECTIONS,SECTION_GMD,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,SECTION_LAY,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,SECTION_LENGTH,NUMBER,,,
EAPM,PM_PORTION_SECTIONS,SECTION_NAME,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,SOIL_TYPE,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,SPACING_QUALIFIER,VARCHAR2,,,
EAPM,PM_PORTION_SECTIONS,THERMAL_RESISTIVITY,NUMBER,,,
EAPM,PM_POWER_TRANSFORMERS,COND_START_DATE,DATE,*,EAPM,PM_CONDUCTORS
EAPM,PM_POWER_TRANSFORMERS,TRANSFORMER_ID,VARCHAR2,*,EAPM,PM_CONDUCTORS
EAPM,PM_POWER_TRANSFORMERS,SUB_START_DATE,DATE,,EAPM,PM_SUBSTATIONS
EAPM,PM_POWER_TRANSFORMERS,SUB_SUBSTATION_ID,VARCHAR2,,EAPM,PM_SUBSTATIONS
EAPM,PM_POWER_TRANSFORMERS,CREATED_DATE,DATE,,,
EAPM,PM_POWER_TRANSFORMERS,END_DATE,DATE,,,
EAPM,PM_POWER_TRANSFORMERS,FUZZY,CHAR,,,
EAPM,PM_POWER_TRANSFORMERS,LAST_UPDATED_DATE,DATE,,,
EAPM,PM_POWER_TRANSFORMERS,PRIMARY_VOLTAGE,VARCHAR2,,,
EAPM,PM_POWER_TRANSFORMERS,SECONDARY_VOLTAGE,VARCHAR2,,,
EAPM,PM_POWER_TRANSFORMERS,STATUS,VARCHAR2,,,
EAPM,PM_POWER_TRANSFORMERS,TRANSFORMER_NAME,VARCHAR2,,,
EAPM,PM_POWER_TRANSFORMERS,TRANSFORMER_TYPE,VARCHAR2,,,
EAPM,PM_POWER_TRANSFORMERS,TRANS_GRP_GIS_ID,VARCHAR2,,,
EAPM,PM_POWER_TRANSFORMERS_3WDG,TRANSFORMER_3WDG_ID,VARCHAR2,*,EAPM,PM_IDENTIFIED_OBJECTS
